op,gpu,tpu
GeLU,0.3709862530231476,0.3709862530231476
exp,1.7182763814926147,1.718274712562561
sigmoid,0.6201158165931702,0.6201167106628418
softmax,0.0039062497671693563,0.0039062497671693563
swish,0.3294433653354645,0.32944396138191223
tanh,0.4337884485721588,0.43379074335098267
